00:09:26.608,00:00:03.378
00:09:29.986,00:00:00.959
00:09:30.945,00:00:00.751
00:09:31.696,00:00:01.627
00:09:33.323,00:00:00.876
00:09:34.199,00:00:09.092
00:09:43.291,00:00:02.336
00:09:45.627,00:00:01.751
00:09:47.378,00:00:01.71
00:09:49.088,00:00:02.92
00:09:52.008,00:00:18.393
00:10:10.401,00:00:02.628
00:10:13.029,00:00:03.587
00:10:16.616,00:00:05.464
00:10:22.08,00:00:04.212
00:10:26.292,00:00:06.048
00:10:32.34,00:00:03.67
00:10:36.01,00:00:05.297
00:10:41.307,00:00:00.834
00:10:42.141,00:00:14.223
00:10:56.364,00:00:18.769
00:11:15.133,00:00:06.173
00:11:21.306,00:00:02.836
00:11:24.142,00:00:33.617
00:11:57.759,00:00:04.629
00:12:02.388,00:00:00.876
00:12:03.264,00:00:09.843
00:12:13.107,00:00:03.212
00:12:16.319,00:00:03.587
00:12:19.906,00:00:08.55
00:12:28.456,00:00:00.709
00:12:29.165,00:00:03.17
00:12:32.335,00:00:01.501
00:12:33.836,00:00:02.503
00:12:36.339,00:00:03.629
00:12:39.968,00:00:00.875
00:12:40.843,00:00:00.96
00:12:41.803,00:00:01.334
00:12:43.137,00:00:02.878
00:12:46.015,00:00:02.002
00:12:48.017,00:00:04.129
00:12:52.146,00:00:04.463
00:12:56.609,00:00:01.126
00:12:57.735,00:00:02.253
00:12:59.988,00:00:04.004
00:13:03.992,00:00:00.875
00:13:04.867,00:00:01.001
00:13:05.868,00:00:01.043
00:13:06.911,00:00:04.963
00:13:11.874,00:00:01.46
00:13:13.334,00:00:01.835
00:13:15.169,00:00:01.919
00:13:17.088,00:00:01.668
00:13:18.756,00:00:03.796
00:13:22.552,00:00:02.878
00:13:25.43,00:00:04.004
00:13:29.434,00:00:01.167
00:13:30.601,00:00:03.003
00:13:33.604,00:00:01.627
00:13:35.231,00:00:04.254
00:13:39.485,00:00:04.046
00:13:43.531,00:00:25.651
00:14:09.182,00:00:24.274
00:14:33.456,00:00:13.805
00:14:47.261,00:00:13.597
00:15:00.858,00:00:38.956
00:15:39.814,00:00:07.883
00:15:47.697,00:00:01.751
00:15:49.448,00:00:01.669
00:15:51.117,00:00:08.8
00:15:59.917,00:00:06.048
00:16:05.965,00:00:05.714
00:16:11.679,00:00:06.34
00:16:18.019,00:00:00.917
00:16:18.936,00:00:04.421
00:16:23.357,00:00:01.293
00:16:24.65,00:00:03.671
00:16:28.321,00:00:01.167
00:16:29.488,00:00:10.386
00:16:39.874,00:00:01.706
00:16:41.58,00:00:04.26
00:16:45.84,00:00:01.38
00:16:47.22,00:00:04.12
00:16:51.34,00:00:54.22
00:17:45.56,00:00:05.97
00:17:51.53,00:00:03.09
00:17:54.62,00:00:00.66
00:17:55.28,00:00:00.92
00:17:56.2,00:00:01.67
00:17:57.87,00:00:00.96
00:17:58.83,00:00:00.92
00:17:59.75,00:00:00.95
00:18:00.7,00:00:03.3
00:18:04,00:00:01.54
00:18:05.54,00:00:01.67
00:18:07.21,00:00:00.75
00:18:07.96,00:00:00.63
00:18:08.59,00:00:00.83
00:18:09.42,00:00:01.29
00:18:10.71,00:00:01.96
00:18:12.67,00:00:01.09
00:18:13.76,00:00:00.87
00:18:14.63,00:00:02.97
00:18:17.6,00:00:01.12
00:18:18.72,00:00:01.05
00:18:19.77,00:00:00.96
00:18:20.73,00:00:01
00:18:21.73,00:00:04.29
00:18:26.02,00:00:02
00:18:28.02,00:00:01.3
00:18:29.32,00:00:01.92
00:18:31.24,00:00:06.59
00:18:37.83,00:00:02.12
00:18:39.95,00:00:01.3
00:18:41.25,00:00:00.91
00:18:42.16,00:00:06.89
00:18:49.05,00:00:04.75
00:18:53.8,00:00:11.13
00:19:04.93,00:00:18.98
00:19:23.91,00:00:02.75
00:19:26.66,00:00:03.88
00:19:30.54,00:00:02.26
00:19:32.8,00:00:02.21
00:19:35.01,00:00:01.21
00:19:36.22,00:00:04.59
00:19:40.81,00:00:04.04
00:19:44.85,00:00:38.66
00:20:23.51,00:00:06.59
00:20:30.1,00:00:01.38
00:20:31.48,00:00:03.3
00:20:34.78,00:00:01.96
00:20:36.74,00:00:01.62
00:20:38.36,00:00:01.29
00:20:39.65,00:00:02.84
00:20:42.49,00:00:02.55
00:20:45.04,00:00:01.54
00:20:46.58,00:00:08.22
00:20:54.8,00:00:01.58
00:20:56.38,00:00:08.05
00:21:04.43,00:00:02.46
00:21:06.89,00:00:08.55
00:21:15.44,00:00:05.38
00:21:20.82,00:00:07.05
00:21:27.87,00:00:04.88
00:21:32.75,00:00:09.59
00:21:42.34,00:00:03.13
00:21:45.47,00:00:02.8
00:21:48.27,00:00:08.71
00:21:56.98,00:00:03.46
00:22:00.44,00:00:25.4
00:22:25.84,00:00:59.19
00:23:25.03,00:00:01.17
00:23:26.2,00:00:02.92
00:23:29.12,00:00:07.42
00:23:36.54,00:00:01.71
00:23:38.25,00:00:01.79
00:23:40.04,00:00:02.51
00:23:42.55,00:00:01.62
00:23:44.17,00:00:06.3
00:23:50.47,00:00:01.21
00:23:51.68,00:00:02.09
00:23:53.77,00:00:02.29
00:23:56.06,00:00:03.04
00:23:59.1,00:00:02.26
00:24:01.36,00:00:01.92
00:24:03.28,00:00:04.33
00:24:07.61,00:00:01.96
00:24:09.57,00:00:08.05
00:24:17.62,00:00:16.39
00:24:34.01,00:00:03.51
00:24:37.52,00:00:05.92
00:24:43.44,00:00:01.88
00:24:45.32,00:00:08.09
00:24:53.41,00:00:03.63
00:24:57.04,00:00:15.22
00:25:12.26,00:00:02.75
00:25:15.01,00:00:08.64
00:25:23.65,00:00:04.09
00:25:27.74,00:00:02.54
00:25:30.28,00:00:02.71
00:25:32.99,00:00:09.01
00:25:42,00:00:04.46
00:25:46.46,00:00:03.34
00:25:49.8,00:00:02.38
00:25:52.18,00:00:03.04
00:25:55.22,00:00:03.63
00:25:58.85,00:00:01.83
00:26:00.68,00:00:02.63
00:26:03.31,00:00:01.55
00:26:04.86,00:00:00.91
00:26:05.77,00:00:02.13
00:26:07.9,00:00:02.04
00:26:09.94,00:00:04.63
00:26:14.57,00:00:02.38
00:26:16.95,00:00:01.42
00:26:18.37,00:00:01.63
00:26:20,00:00:01.5
00:26:21.5,00:00:05.54
00:26:27.04,00:00:06.47
00:26:33.51,00:00:02.33
00:26:35.84,00:00:06.8
00:26:42.64,00:00:02.46
00:26:45.1,00:00:08.85
00:26:53.95,00:00:00.95
00:26:54.9,00:00:01.05
00:26:55.95,00:00:00.37
00:26:56.32,00:00:00.55
00:26:56.87,00:00:01.04
00:26:57.91,00:00:01.96
00:26:59.87,00:00:11.51
00:27:11.38,00:00:01.54
00:27:12.92,00:00:04.42
00:27:17.34,00:00:00.51
00:27:17.85,00:00:01.08
00:27:18.93,00:00:01.08
00:27:20.01,00:00:01.51
00:27:21.52,00:00:01.41
00:27:22.93,00:00:01.84
00:27:24.77,00:00:02.33
00:27:27.1,00:00:08.64
00:27:35.74,00:00:03.42
00:27:39.16,00:00:02.63
00:27:41.79,00:00:05.33
00:27:47.12,00:00:01.84
00:27:48.96,00:00:15.47
00:28:04.43,00:00:01.34
00:28:05.77,00:00:03.67
00:28:09.44,00:00:02.46
00:28:11.9,00:00:07.63
00:28:19.53,00:00:03.34
00:28:22.87,00:00:12.55
00:28:35.42,00:00:07.8
00:28:43.22,00:00:13.31
00:28:56.53,00:00:02.54
00:28:59.07,00:00:05.72
00:29:04.79,00:00:09
00:29:13.79,00:00:01.51
00:29:15.3,00:00:03.42
00:29:18.72,00:00:06.54
00:29:25.26,00:00:09.35
00:29:34.61,00:00:34.99
00:30:09.6,00:00:12.3
00:30:21.9,00:00:03.92
00:30:25.82,00:00:15.85
00:30:41.67,00:00:08.72
00:30:50.39,00:00:03.13
00:30:53.52,00:00:02.08
00:30:55.6,00:00:00.96
00:30:56.56,00:00:01.13
00:30:57.69,00:00:07.17
00:31:04.86,00:00:03.05
00:31:07.91,00:00:08.8
00:31:16.71,00:00:05.46
00:31:22.17,00:00:01.55
00:31:23.72,00:00:01.91
00:31:25.63,00:00:03.55
00:31:29.18,00:00:58.68
00:32:27.86,00:00:01.92
00:32:29.78,00:00:15.89
00:32:45.67,00:00:15.73
00:33:01.4,00:00:18.97
00:33:20.37,00:00:06.39
00:33:26.76,00:00:03.46
00:33:30.22,00:00:03.92
00:33:34.14,00:00:03.88
00:33:38.02,00:00:01.83
00:33:39.85,00:00:12.76
00:33:52.61,00:00:12.18
00:34:04.79,00:00:06.8
00:34:11.59,00:00:08.63
00:34:20.22,00:00:22.49
00:34:42.71,00:00:07.55
00:34:50.26,00:00:28.02
00:35:18.28,00:01:02.73
00:36:21.01,00:00:18.9
00:36:39.91,00:00:09.46
00:36:49.37,00:00:04.72
00:36:54.09,00:00:04.17
00:36:58.26,00:00:10.84
00:37:09.1,00:00:01.79
00:37:10.89,00:00:06.55
00:37:17.44,00:00:01.38
00:37:18.82,00:00:01.17
00:37:19.99,00:00:07.75
00:37:27.74,00:00:05.76
00:37:33.5,00:00:03.05
00:37:36.55,00:00:07.63
00:37:44.18,00:00:22.98
00:38:07.16,00:00:03.04
00:38:10.2,00:00:14.69
00:38:24.89,00:00:02.29
00:38:27.18,00:00:02
00:38:29.18,00:00:01.34
00:38:30.52,00:00:08.21
00:38:38.73,00:00:01.8
00:38:40.53,00:00:02.29
00:38:42.82,00:00:11.47
00:38:54.29,00:00:02.54
00:38:56.83,00:00:35.58
00:39:32.41,00:00:06.93
00:39:39.34,00:00:01.46
00:39:40.8,00:00:01.71
00:39:42.51,00:00:19.64
00:40:02.15,00:00:06.51
00:40:08.66,00:00:03.92
00:40:12.58,00:00:13.89
00:40:26.47,00:00:14.05
00:40:40.52,00:00:02.63
00:40:43.15,00:00:17.52
00:41:00.67,00:00:01.96
00:41:02.63,00:00:01.33
00:41:03.96,00:00:00.71
00:41:04.67,00:00:00.96
00:41:05.63,00:00:12.64
00:41:18.27,00:00:28.11
00:41:46.38,00:00:09.13
00:41:55.51,00:00:03.63
00:41:59.14,00:00:09.14
00:42:08.28,00:00:01
00:42:09.28,00:00:01.79
00:42:11.07,00:00:04.3
00:42:15.37,00:00:04.33
00:42:19.7,00:00:02.51
00:42:22.21,00:00:00.79
00:42:23,00:00:01.17
00:42:24.17,00:00:09.59
00:42:33.76,00:00:07.84
00:42:41.6,00:00:04.21
00:42:45.81,00:00:16.27
00:43:02.08,00:01:00.64
00:44:02.72,00:01:16.33
00:45:19.05,00:00:03.09
00:45:22.14,00:02:21.05
00:47:43.19,00:00:01.17
00:47:44.36,00:00:22.69
00:48:07.05,00:00:04.09
00:48:11.14,00:00:17.14
00:48:28.28,00:00:05.71
00:48:33.99,00:00:08.85
00:48:42.84,00:00:06.8
00:48:49.64,00:00:03.37
00:48:53.01,00:00:02.34
00:48:55.35,00:00:07.47
00:49:02.82,00:00:01.75
00:49:04.57,00:00:07.84
00:49:12.41,00:00:02.5
00:49:14.91,00:00:01.38
00:49:16.29,00:00:02.12
00:49:18.41,00:00:03.01
00:49:21.42,00:00:03.88
00:49:25.3,00:00:13.13
00:49:38.43,00:00:02.46
00:49:40.89,00:00:31.66
00:50:12.55,00:00:04.34
00:50:16.89,00:00:14.56
00:50:31.45,00:00:47.46
00:51:18.91,00:00:01.58
00:51:20.49,00:00:04.26
00:51:24.75,00:00:05.34
00:51:30.09,00:00:02.42
00:51:32.51,00:00:01.29
00:51:33.8,00:00:02.29
00:51:36.09,00:00:03.92
00:51:40.01,00:00:07.34
00:51:47.35,00:00:05.47
00:51:52.82,00:00:05.88
00:51:58.7,00:00:01.42
00:52:00.12,00:00:06.54
00:52:06.66,00:00:14.14
00:52:20.8,00:00:03.01
00:52:23.81,00:00:01.41
00:52:25.22,00:00:02.92
00:52:28.14,00:00:15.9
00:52:44.04,00:00:11.09
00:52:55.13,00:00:02.17
00:52:57.3,00:00:11.89
00:53:09.19,00:00:04.42
00:53:13.61,00:00:07.84
00:53:21.45,00:00:03.17
00:53:24.62,00:00:03.42
00:53:28.04,00:00:13.51
00:53:41.55,00:00:15.43
00:53:56.98,00:00:01.92
00:53:58.9,00:00:01.42
00:54:00.32,00:00:00.75
00:54:01.07,00:00:01.54
00:54:02.61,00:00:02.05
00:54:04.66,00:00:02.17
00:54:06.83,00:00:07.88
00:54:14.71,00:00:04.13
00:54:18.84,00:00:29.9
00:54:48.74,00:00:44.71
00:55:33.45,00:00:07.18
00:55:40.63,00:00:02.25
00:55:42.88,00:01:16.45
00:56:59.33,00:00:00.71
00:57:00.04,00:00:01.13
00:57:01.17,00:00:00.42
00:57:01.59,00:00:00.45
00:57:02.04,00:00:02.34
00:57:04.38,00:00:02.04
00:57:06.42,00:00:01.55
00:57:07.97,00:00:02.04
00:57:10.01,00:00:00.58
00:57:10.59,00:00:02.17
00:57:12.76,00:00:02.88
00:57:15.64,00:00:02.71
00:57:18.35,00:00:00.71
00:57:19.06,00:00:03.63
00:57:22.69,00:00:04.55
00:57:27.24,00:00:00.66
00:57:27.9,00:00:00.88
00:57:28.78,00:00:02.63
00:57:31.41,00:00:03.96
00:57:35.37,00:00:05.8
00:57:41.17,00:00:02.12
00:57:43.29,00:00:01.3
00:57:44.59,00:00:02.83
00:57:47.42,00:00:01.25
00:57:48.67,00:00:01.38
00:57:50.05,00:00:01.25
00:57:51.3,00:00:00.75
00:57:52.05,00:00:03.3
00:57:55.35,00:00:01.66
00:57:57.01,00:00:00.76
00:57:57.77,00:00:00.7
00:57:58.47,00:00:10.35
00:58:08.82,00:00:27.28
00:58:36.1,00:00:43.33
00:59:19.43,00:01:49.32
01:01:08.75,00:00:18.6
01:01:27.35,00:01:02.35
01:02:29.7,00:00:02.26
01:02:31.96,00:00:44.42
01:03:16.38,00:02:03.29
01:05:19.67,00:00:10.51
01:05:30.18,00:02:23.06
01:07:53.24,00:00:13.26
01:08:06.5,00:00:01.21
01:08:07.71,00:00:00.71
01:08:08.42,00:00:02.04
01:08:10.46,00:00:14.72
01:08:25.18,00:00:01.34
01:08:26.52,00:00:14.35
01:08:40.87,00:00:40.2
01:09:21.07,00:00:01.38
01:09:22.45,00:00:01.17
01:09:23.62,00:00:01.92
01:09:25.54,00:00:09.71
01:09:35.25,00:00:10.77
01:09:46.02,00:00:19.18
01:10:05.2,00:00:13.31
01:10:18.51,00:00:01.33
01:10:19.84,00:00:05.97
01:10:25.81,00:00:26.02
01:10:51.83,00:00:28.36
01:11:20.19,00:00:06.63
01:11:26.82,00:00:10.56
01:11:37.38,00:00:49.63
01:12:27.01,00:00:35.58
01:13:02.59,00:00:01.87
01:13:04.46,00:00:15.94
01:13:20.4,00:00:07.88
01:13:28.28,00:00:29.95
01:13:58.23,00:00:34.86
01:14:33.09,00:00:11.6
01:14:44.69,00:00:03.59
01:14:48.28,00:00:37.49
01:15:25.77,00:00:51.3
01:16:17.07,00:00:01.75
01:16:18.82,00:00:06.72
01:16:25.54,00:00:00.58
01:16:26.12,00:00:09.85
01:16:35.97,00:00:03.92
01:16:39.89,00:00:01.12
01:16:41.01,00:00:02.13
01:16:43.14,00:00:10.97
01:16:54.11,00:00:05.67
01:16:59.78,00:00:00.79
01:17:00.57,00:00:19.65
01:17:20.22,00:00:45.46
01:18:05.68,00:00:13.39
01:18:19.07,00:00:06.59
01:18:25.66,00:00:04.71
01:18:30.37,00:00:19.19
01:18:49.56,00:00:05.21
01:18:54.77,00:00:08.8
01:19:03.57,00:00:03.05
01:19:06.62,00:00:00.04
01:19:06.66,00:00:00.83
01:19:07.49,00:00:00.04
01:19:07.53,00:00:06.8
01:19:14.33,00:00:03.47
01:19:17.8,00:00:07.13
01:19:24.93,00:00:14.6
01:19:39.53,00:00:01.2
01:19:40.73,00:00:06.01
01:19:46.74,00:00:09.13
01:19:55.87,00:00:59.9
01:20:55.77,00:01:02.81
01:21:58.58,00:00:19.94
01:22:18.52,00:00:04.92
01:22:23.44,00:00:24.69
01:22:48.13,00:00:01.67
01:22:49.8,00:00:13.97
01:23:03.77,00:00:04.17
01:23:07.94,00:00:04.67
01:23:12.61,00:00:01.5
01:23:14.11,00:00:07.22
01:23:21.33,00:00:01.46
01:23:22.79,00:00:02.04
01:23:24.83,00:00:02.46
01:23:27.29,00:00:02.67
01:23:29.96,00:00:04.3
01:23:34.26,00:00:03
01:23:37.26,00:00:00.59
01:23:37.85,00:00:02.71
01:23:40.56,00:00:00.79
01:23:41.35,00:00:10.84
01:23:52.19,00:00:18.56
01:24:10.75,00:00:30.74
01:24:41.49,00:00:05.51
01:24:47,00:00:18.18
01:25:05.18,00:00:18.6
01:25:23.78,00:00:01.55
01:25:25.33,00:00:09.09
01:25:34.42,00:00:00.75
01:25:35.17,00:01:30.01
01:27:05.18,00:00:01.33
01:27:06.51,00:00:23.53
01:27:30.04,00:00:01.16
01:27:31.2,00:00:07.8
01:27:39,00:00:00.63
01:27:39.63,00:00:00.58
01:27:40.21,00:00:01.8
01:27:42.01,00:00:59.97
01:28:41.98,00:00:01.42
01:28:43.4,00:00:09.76
01:28:53.16,00:00:21.02
01:29:14.18,00:01:04.02
01:30:18.2,00:00:04.93
01:30:23.13,00:00:08.59
01:30:31.72,00:00:04
01:30:35.72,00:00:03.26
01:30:38.98,00:00:19.06
01:30:58.04,00:00:05
01:31:03.04,00:00:01.34
01:31:04.38,00:00:03.46
01:31:07.84,00:00:02.38
01:31:10.22,00:00:01.54
01:31:11.76,00:00:53.26
01:32:05.02,00:00:02.21
01:32:07.23,00:00:18.98
01:32:26.21,00:00:01
01:32:27.21,00:00:01.92
01:32:29.13,00:00:10.42
01:32:39.55,00:00:02.17
01:32:41.72,00:00:01.17
01:32:42.89,00:00:23.98
01:33:06.87,00:00:01.46
01:33:08.33,00:00:03.67
01:33:12,00:04:03.88
